MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,WARDINMOBI,WARDWIZARD INNO & MOB L,         5.57,         5.61,         5.75,         5.55,         5.68,                  1145398.42,203170,N, ,495,         6.99,         4.69
N,EQ,WATERBASE,WATERBASE LTD.,        47.31,        47.95,        47.95,        45.00,        45.39,                  1826524.21,39849,N, ,300,        93.15,        44.11
N,EQ,WCIL,WESTERN CARRIERS (IND) L,        90.24,        90.24,        95.89,        90.24,        95.21,                 42701420.56,455551,N, ,4503,       147.29,        77.02
N,EQ,WEALTH,WEALTH FRST PORT. MG. LTD,       837.45,       839.95,       856.50,       821.00,       842.10,                  1298095.45,1536,N,XD,211,      1294.00,       774.95
N,EQ,WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD,        72.11,        72.12,        72.91,        71.02,        71.74,                112497044.50,1568698,N, ,12450,      1379.00,        50.40
N,EQ,WEIZMANIND,WEIZMANN LTD,        72.53,        72.01,        72.90,        70.92,        71.24,                     7974.33,112,N, ,19,       117.90,        65.21
N,EQ,WEL,WONDER ELECTRICALS LTD,        69.42,        69.42,        70.28,        68.76,        69.47,                 27625807.05,397990,N, ,2611,       183.53,        68.04
N,EQ,WELCORP,WELSPUN CORP LIMITED,      2424.50,      2420.00,      2508.00,      2415.10,      2460.30,               4201322046.20,1698993,N, ,94338,      2784.80,       710.00
N,EQ,WELENT,WELSPUN ENTERPRISES LTD.,       768.00,       769.00,       785.00,       760.85,       778.70,                291586091.15,376786,N, ,10510,       825.00,       412.00
N,EQ,WELSPLSOL,WELSPUN SPECIALTY SOL L,        52.10,        52.45,        55.74,        51.67,        53.93,                 46225060.49,858565,N, ,4675,        63.25,        36.00
N,EQ,WELSPUNLIV,WELSPUN LIVING LIMITED,       202.82,       201.59,       213.81,       201.00,       212.25,               1083259465.44,5153292,N, ,53975,       216.00,       107.10
N,EQ,WENDT,WENDT (INDIA) LIMITED,      8663.50,      8665.00,      8904.00,      8609.50,      8765.00,                 93553905.50,10651,N, ,3053,      9839.00,      5841.50
N,EQ,WESTLIFE,WESTLIFE FOODWORLD LTD,       550.45,       544.15,       557.20,       544.10,       549.05,                 22266819.45,40486,N, ,3202,       763.80,       398.40
N,EQ,WEWIN,WE WIN LIMITED,        41.87,        43.00,        43.00,        40.00,        42.89,                    55999.13,1354,N, ,21,        78.00,        35.38
N,EQ,WEWORK,WEWORK INDIA MANAGEMENT L,       676.10,       675.95,       692.85,       671.05,       682.85,                101165866.20,148050,N, ,13576,       794.50,       420.00
N,EQ,WHBRADY,W H BRADY & CO. LTD.,       485.00,       480.15,       487.00,       480.15,       487.00,                     5288.50,11,N, ,2,       589.90,       477.00
N,EQ,WHEELS,WHEELS INDIA LTD,      2110.50,      2110.50,      2184.60,      2100.80,      2124.60,                279540881.80,131049,N, ,11389,      2498.00,       705.85
N,EQ,WHIRLPOOL,WHIRLPOOL OF INDIA LTD,       731.75,       734.40,       739.45,       723.20,       727.40,                152557142.35,209496,N, ,14579,      1437.00,       723.20
N,SM,WHITEFORCE,HAPPY SQUARE OUTSOURC S L,        41.25,        43.10,        43.10,        43.10,        43.10,                    68960.00,1600,N, ,1,        90.25,        28.25
N,EQ,WILLAMAGOR,WILLIAMSON MAGOR,        24.59,        25.35,        25.35,        23.60,        24.11,                    38277.29,1587,N, ,96,        37.50,        21.11
N,EQ,WINDLAS,WINDLAS BIOTECH LIMITED,      1075.05,      1075.05,      1126.45,      1075.00,      1117.60,                130429187.95,117378,N, ,12028,      1181.90,       697.40
N,EQ,WINDMACHIN,WINDSOR MACHINES LIMITED,       295.30,       294.00,       303.55,       293.00,       300.05,                 24495372.60,81754,N, ,1155,       343.90,       200.65
N,SM,WINNY,WINNY IMMIGRA & EDU SER L,        29.50,        30.95,        30.95,        30.95,        30.95,                    15475.00,500,N, ,1,        79.70,        29.45
N,SM,WINSOL,WINSOL ENGINEERS LIMITED,       104.50,       103.45,       112.90,       103.45,       110.70,                   735480.00,6800,N, ,15,       204.10,        93.50
N,EQ,WIPL,THE WESTERN INDIA PLY LTD,       168.00,       168.00,       168.00,       164.61,       167.18,                   140547.39,841,N, ,30,       193.20,       133.10
N,EQ,WOCKPHARMA,WOCKHARDT LIMITED,      2021.50,      2025.00,      2090.10,      2021.50,      2072.30,               1238514891.50,603193,N, ,34833,      2422.30,      1086.70
N,SM,WOL3D,WOL 3D INDIA LIMITED,       137.50,       135.00,       135.00,       135.00,       135.00,                   135000.00,1000,N, ,1,       216.70,       106.65
N,EQ,WONDERLA,WONDERLA HOLIDAYS LTD.,       517.60,       511.40,       521.95,       511.40,       516.65,                 17687997.05,34157,N, ,1623,       648.00,       455.00
N,EQ,WORTHPERI,WORTH PERIPHERALS LIMITED,       148.07,       147.01,       147.90,       141.65,       146.27,                  2220930.09,15217,N, ,189,       169.80,       109.00
N,EQ,WPIL,W P I L LTD.,       431.85,       431.85,       446.45,       427.90,       442.40,                 21843496.50,49611,N, ,2942,       510.35,       383.55
N,EQ,WSI,W.S.INDUSTRIES (I) LTD.,        56.04,        56.00,        58.80,        55.79,        56.60,                  1283454.19,22541,N, ,774,        95.00,        53.80
N,EQ,WSTCSTPAPR,WEST COAST PAPER MILLS LT,       711.00,       711.00,       743.00,       709.95,       716.45,                200506460.95,275342,N, ,14730,       743.00,       375.00
N,SM,WTICAB,WISE TRAVEL INDIA LIMITED,       100.00,        99.90,       102.50,        99.00,       101.75,                   855400.00,8500,N, ,16,       176.45,        75.15
N,EQ,XCHANGING,XCHANGING SOLUTIONS LTD,        63.08,        63.00,        63.96,        61.20,        61.80,                  5357523.61,85926,N, ,1034,       103.00,        47.50
N,EQ,XELPMOC,XELPMOC DESIGN & TECH LTD,        73.81,        75.46,        75.46,        73.36,        74.08,                   187735.07,2530,N, ,213,       155.50,        72.10
N,EQ,XPROINDIA,XPRO INDIA LIMITED,      1255.70,      1255.70,      1276.80,      1226.40,      1236.10,                 30199946.60,24216,N, ,2917,      1574.80,       788.05
N,EQ,XTGLOBAL,XTGLOBAL INFOTECH LIMITED,        29.05,        29.49,        30.50,        28.50,        29.45,                   927261.10,31522,N, ,302,        46.25,        25.20
N,EQ,XTRANET,XTRANET TECHNOLOGIES LTD,       283.03,       286.00,       308.67,       278.18,       302.42,                712754522.08,2378436,N, ,41923,       308.67,       122.50
N,SM,YAAP,YAAP DIGITAL LIMITED,       126.00,       129.70,       129.70,       124.10,       125.10,                  1900500.00,15000,N, ,14,       214.40,       117.00
N,EQ,YASHO,YASHO INDUSTRIES LIMITED,      4008.50,      4008.50,      4112.50,      3985.00,      4003.00,                 98812412.40,24402,N, ,5104,      4994.00,      1130.00
N,SM,YASHOPTICS,YASH OPTICS & LENS LTD,       130.60,       129.95,       132.00,       129.25,       132.00,                  2519760.00,19200,N, ,11,       153.50,        97.50
N,EQ,YATHARTH,YATHARTH HOSP & TRA C S L,       982.30,       987.00,      1083.80,       985.10,      1072.40,               3885984682.90,3679332,N, ,158755,      1083.80,       538.25
N,EQ,YATRA,YATRA ONLINE LIMITED,       102.46,       103.24,       104.85,       102.00,       104.16,                 70059370.74,676150,N, ,6341,       202.00,        89.90
N,SM,YCCL,YASONS CHEMEX CARE LTD,         8.50,         8.40,         8.40,         8.40,         8.40,                    25200.00,3000,N, ,1,        13.95,         8.00
N,EQ,YESBANK,YES BANK LIMITED,        23.40,        23.32,        23.38,        22.91,        23.13,               1618171403.16,69914036,N, ,83724,        25.78,        17.20
N,EQ,YOGI,YOGI LTD.,       160.00,       164.95,       164.95,       163.00,       163.00,                     1142.95,7,N, ,3,       180.00,       130.01
N,SM,YUDIZ,YUDIZ SOLUTIONS LIMITED,        21.90,        22.05,        22.05,        22.05,        22.05,                    17640.00,800,N, ,1,        39.30,        21.35
N,EQ,YUKEN,YUKEN INDIA LIMITED,      1134.95,      1140.00,      1140.00,      1114.65,      1123.10,                 23908935.95,21238,N, ,1994,      1153.85,       584.10
N,EQ,ZAGGLE,ZAGGLE PREPA OCEAN SER L,       177.81,       177.45,       183.17,       176.48,       181.38,                109254270.49,606260,N, ,10523,       405.40,       154.36
N,SM,ZEAL,ZEAL GLOBAL SERVICES LTD,        77.50,        75.00,        75.00,        75.00,        75.00,                    45000.00,600,N, ,1,       124.75,        55.90
N,EQ,ZEEL,ZEE ENTERTAINMENT ENT LTD,        79.60,        80.00,        80.19,        77.82,        78.31,               1033512684.07,13155417,N, ,42231,       121.80,        68.00
N,EQ,ZEELEARN,ZEE LEARN LIMITED,         7.05,         6.60,         8.05,         6.60,         6.85,                  3560854.66,514594,N, ,984,        10.45,         4.17
N,EQ,ZEEMEDIA,ZEE MEDIA CORPORATION LTD,         7.37,         7.35,         7.50,         7.32,         7.40,                  5973134.09,805569,N, ,1084,        13.26,         6.65
N,SM,ZENITHDRUG,ZENITH DRUGS LIMITED,        43.15,        43.50,        43.50,        42.00,        43.45,                   478720.00,11200,N, ,13,        73.45,        33.30
N,EQ,ZENITHEXPO,ZENITH EXPORTS LTD,       195.00,       196.95,       196.95,       196.95,       196.95,                      196.95,1,N, ,1,       294.60,       174.00
N,EQ,ZENITHSTL,ZENITH STEEL PIP IND LTD,         5.49,         5.80,         5.80,         5.50,         5.56,                   161348.74,28764,N, ,196,        10.33,         4.41
N,EQ,ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,       450.15,       450.00,       450.15,       431.60,       441.85,               1075520774.05,2456285,N, ,45546,       868.95,       421.00
N,EQ,ZENTEC,ZEN TECHNOLOGIES LIMITED,      1662.80,      1663.00,      1695.80,      1656.90,      1681.70,                355562798.60,212129,N, ,20338,      2043.70,      1223.00
N,EQ,ZFCVINDIA,ZF COM VE CTR SYS IND LTD,      2461.50,      2452.50,      2487.70,      2435.00,      2445.20,                 61652325.70,25145,N, ,6397,     16665.00,      2260.00
N,EQ,ZFSTEERING,Z F STEERING GEAR (I) LTD,       725.80,       734.00,       749.90,       685.00,       694.60,                  6386245.55,8982,N, ,662,       798.90,       650.05
N,EQ,ZIMLAB,ZIM LABORATORIES LIMITED,       136.78,       136.78,       142.00,       132.97,       137.92,                 31468942.60,230315,N, ,2904,       144.49,        59.31
N,EQ,ZODIAC,ZODIAC ENERGY LIMITED,       220.37,       225.37,       229.00,       215.00,       220.25,                  2666146.08,11960,N, ,730,       415.00,       205.55
N,EQ,ZODIACLOTH,ZODIAC CLOTHING CO. LTD.,        69.26,        69.95,        69.95,        68.90,        69.10,                    33287.99,482,N, ,47,       119.45,        58.50
N,EQ,ZOTA,ZOTA HEALTH CARE LIMITED,      1114.10,      1114.10,      1152.00,      1107.80,      1118.80,                138448392.00,122807,N, ,3639,      1740.00,      1022.00
N,EQ,ZSARACOM,SARASWATI COMM (INDIA) L,     10494.00,     10494.00,     10520.00,     10062.00,     10338.00,                   378836.00,37,N, ,30,     14400.00,      9000.00
N,SM,ZTECH,Z-TECH (INDIA) LIMITED,       406.15,       400.00,       416.00,       385.00,       406.85,                 18791325.00,46500,N, ,130,       701.00,       385.00
N,EQ,ZUARI,ZUARI AGRO CHEMICALS LTD,       209.30,       209.00,       217.92,       209.00,       216.03,                 13868534.72,64917,N, ,2414,       345.60,       175.10
N,EQ,ZUARIIND,ZUARI INDUSTRIES LIMITED,       254.85,       254.65,       261.65,       254.20,       259.30,                  9177214.55,35493,N, ,1329,       416.00,       210.00
N,EQ,ZYDUSWELL,ZYDUS WELLNESS LIMITED,       551.80,       551.80,       552.15,       544.55,       546.15,                 80625271.30,147021,N, ,12246,      2625.00,       367.55
 , , , , , , , , , , , , , , , 
 , , ,TRADE FOR TRADE STOCKS, , , , , , , , , , , , 
N,BE,3IINFOLTD,3I INFOTECH LIMITED,        25.02,        25.22,        26.00,        25.05,        25.76,                 10973782.92,428053,N, ,1191,        27.80,        12.68
N,BE,AARNAV,AARNAV FASHIONS LIMITED,        31.24,        30.99,        31.50,        29.74,        31.40,                   707411.90,22806,N, ,53,        37.40,        21.00
N,BE,AARTECH,AARTECH SOLONICS LIMITED,        50.24,        48.60,        51.99,        48.60,        51.40,                   899386.88,17662,N, ,87,        64.75,        33.51
N,BE,AARTISURF,AARTI SURFACTANTS LIMITED,       500.45,       501.00,       525.45,       489.00,       525.45,                  9657719.70,19003,N, ,435,       677.70,       316.00
N,BE,ABAN,ABAN OFFSHORE LTD.,        14.60,        14.35,        14.50,        14.31,        14.32,                   215127.29,15029,N, ,72,        45.62,        12.89
N,BE,ABINFRA,A B INFRABUILD LIMITED,        11.38,        11.05,        11.39,        10.82,        11.02,                  2502984.76,226974,N, ,333,       207.06,         8.82
G,BE,ABMINTLLTD,ABM INTERNATIONAL LTD,        51.00,        51.00,        51.00,        51.00,        51.00,                      765.00,15,N, ,5,        72.80,        34.00
N,BE,ACCURACY,ACCURACY SHIPPING LIMITED,         4.49,         4.38,         4.71,         4.38,         4.65,                   378482.31,81875,N, ,198,         7.51,         3.40
N,BE,ACSTECH,A C S TECHNOLOGIES LTD.,        60.00,        60.48,        63.00,        60.00,        63.00,                  9089869.45,146350,N, ,479,        63.00,        31.71
N,BE,AHLWEST,ASIAN HOTELS (WEST) LTD,       530.65,       549.90,       557.00,       508.20,       551.95,                   948674.55,1720,N, ,38,       610.00,       487.00
N,BE,AKI,AKI INDIA LIMITED,         5.55,         5.53,         5.82,         5.29,         5.82,                   510660.50,89175,N, ,212,        10.48,         3.80
N,BE,AKSHARCHEM,AKSHARCHEM INDIA LIMITED,       381.95,       369.10,       401.00,       369.10,       373.50,                  3887525.55,10039,N, ,222,       472.00,       141.30
N,BE,AKSHOPTFBR,AKSH OPTIFIBRE  LTD,         7.96,         8.13,         8.13,         7.75,         8.02,                  1782071.75,222491,N, ,281,         9.01,         3.82
N,BE,ALPHAGEO,ALPHAGEO (INDIA) LIMITED,       294.65,       294.65,       304.95,       290.00,       294.95,                  1090411.65,3674,N, ,124,       368.00,       164.80
G,BE,AMANTA,AMANTA HEALTHCARE LIMITED,       189.93,       190.70,       193.72,       189.95,       189.95,                 13001707.78,67494,N, ,177,       209.95,        92.00
N,BE,AMBALALSA,AMBALAL SARABHAI ENT L,        39.82,        39.99,        41.39,        39.70,        41.28,                  1218015.45,29806,N, ,99,        49.98,        30.15
N,BE,ANMOL,ANMOL INDIA LIMITED,        14.39,        13.98,        14.99,        13.68,        14.77,                  1559159.65,106935,N, ,325,        18.55,         8.40
N,BE,APTECHT,APTECH LIMITED,        86.97,        87.79,        88.30,        86.01,        87.67,                  3521895.11,40350,N, ,297,       132.99,        69.10
